기준년코드,기준분기코드,상권코드,총유동인구수,남성유동인구수,여성유동인구수,연령대10유동인구수,연령대20유동인구수,연령대30유동인구수,연령대40유동인구수,연령대50유동인구수,연령대60이상유동인구수,월요일유동인구수,화요일유동인구수,수요일유동인구수,목요일유동인구수,금요일유동인구수,토요일유동인구수,일요일유동인구수
2019,1,1001124,411541,226043,185498,23071,88263,78321,60731,65141,96015,55102,55371,56645,57802,61649,66034,58938
2019,1,1001123,493791,239552,254239,38119,108108,129835,89083,54354,74289,69066,72797,75897,78739,77537,67525,52226
2019,1,1001122,219539,106325,113214,16856,24315,41350,42287,32162,62567,32171,33014,33195,33667,33364,27649,26478
2019,1,1001121,372037,172077,199960,26876,79637,68581,56155,57393,83394,49714,50051,51467,52149,53737,61885,53037
2019,1,1001120,290748,150118,140630,15428,58010,81108,60487,32509,43204,44998,45943,47358,50192,47890,30374,23992
2019,1,1001119,1054711,563593,491118,44556,261430,180784,153002,164701,250237,124125,129892,135738,138233,162904,192126,171693
2019,1,1001118,272431,134977,137454,25834,43333,53324,48020,39307,62614,40748,40317,41066,42201,41669,34558,31871
2019,1,1001117,771998,374066,397932,40886,198208,207775,144382,79720,101027,113766,113368,116410,122334,122980,100609,82532
2019,1,1001116,119377,64584,54793,6146,31307,24205,17786,17735,22198,15355,15131,15867,16052,17761,20391,18820
2019,1,1001115,569778,275508,294270,42242,110782,139355,107518,65309,104572,85159,86760,89296,92469,89861,66639,59594
2019,1,1001114,396605,199842,196763,31369,84818,90671,72894,51541,65313,57572,56659,58840,61898,62947,55649,43039
2019,1,1001113,62865,33838,29027,4183,27798,11569,6053,5561,7701,9160,9053,9236,9486,9648,8978,7304
2019,1,1001112,174595,90853,83742,9659,38523,49134,34135,16803,26343,26638,27612,28710,29823,28845,17838,15127
2019,1,1001111,853676,417585,436091,88968,161046,207960,159088,99252,137363,122780,124872,132278,136782,133454,105570,97941
2019,1,1001110,835087,393674,441413,83928,131443,180823,150055,118201,170637,125648,126218,128511,132766,129621,103126,89198
2019,1,1001109,1710090,886803,823287,100701,371030,426926,331548,210938,268945,259875,258249,267553,278277,276235,204548,165352
2019,1,1001108,224444,112484,111960,11738,50762,60481,41135,23372,36955,34348,34517,36056,37416,36419,25523,20167
2019,1,1001107,1446380,737417,708963,100879,321445,315394,234855,209585,264219,196641,201730,206131,210810,215718,218146,197202
2019,1,1001106,245852,126192,119660,16612,53430,61404,46313,27348,40742,37298,37210,38815,40231,38757,28770,24768
2019,1,1001105,745941,414470,331471,48260,398874,139042,52800,46807,60157,108255,107153,108629,111130,112542,105711,92520
2019,1,1001104,150398,84903,65495,8584,31488,43497,32135,18069,16626,24970,24498,25661,27594,25750,12607,9320
2019,1,1001103,114633,55615,59018,7988,27551,31430,22317,12595,12753,15968,16242,17433,18876,18696,14739,12681
2019,1,1001102,249199,123405,125794,17175,59637,64036,42317,24562,41472,36717,37479,38780,38675,38268,31653,27625
2019,1,1001101,747478,371137,376341,85713,134642,171940,144001,81425,129754,111539,112588,115090,119118,115484,91538,82119
2019,1,1001100,249636,125014,124622,16198,48354,63607,44681,33467,43330,38146,37519,38912,40049,40090,29923,24996
2019,1,1001099,898808,489715,409093,44300,181516,267737,196295,103228,105731,142894,142416,149348,158288,149018,85678,71164
2019,1,1001098,1196172,648361,547811,85770,223248,327049,254247,145532,160326,184785,185725,193146,200645,191310,128485,112076
2019,1,1001097,81959,32613,49346,20643,13865,13729,11570,9360,12793,10632,10744,11102,11555,12006,13783,12136
2019,1,1001096,939737,430737,509000,108577,173463,211281,147919,131338,167156,130253,130142,131081,134128,137561,146207,130363
2019,1,1001095,2387315,1189775,1197540,154147,622492,629172,389938,238235,353329,345102,342836,349339,361942,373051,330196,284847
2019,1,1001094,93216,47534,45682,7861,17556,23777,18415,10563,15043,14322,13971,14543,15228,14873,10939,9340
2019,1,1001093,2505432,1226922,1278510,385100,486221,456935,404037,305830,467310,344592,347340,354704,359303,372167,380561,346764
2019,1,1001092,1456596,742625,713971,87140,384362,389473,238434,158928,198260,206697,206319,213039,218942,227230,209795,174578
2019,1,1001091,123972,68562,55410,8439,26214,36524,24393,13810,14592,20399,20123,21038,22387,20979,10766,8280
2019,1,1001090,484280,250430,233850,22265,104354,135359,88301,55775,78227,74896,75459,77399,78873,76099,55565,45988
2019,1,1001089,206744,104068,102676,8773,45655,61150,37835,22731,30598,30786,30607,31924,32759,31960,25337,23371
2019,1,1001088,1410417,754995,655422,129521,279319,378551,285151,162299,175573,226042,224333,232197,245153,231393,134512,116784
2019,1,1001087,1366886,721594,645292,49096,291897,380822,259207,169917,215945,215264,212636,221788,230529,220379,146642,119645
2019,1,1001086,98104,39821,58283,12831,17312,16999,16797,14208,19957,12954,12940,13692,14043,14867,15672,13937
2019,1,1001085,3737445,1894979,1842466,256927,1256936,936868,575876,342080,368759,553350,547437,574137,605648,621710,479972,355191
2019,1,1001084,651971,342769,309202,26222,127255,175335,130497,88382,104279,105695,104097,108362,115371,110748,63757,43940
2019,1,1001083,193011,87515,105496,23381,33038,38907,28554,26572,42556,26665,26592,27014,27536,27658,29086,28460
2019,1,1001082,3624664,1796774,1827890,395003,685762,877064,729319,453593,483923,540120,542290,557969,583488,570633,445972,384191
2019,1,1001081,851696,462258,389438,36709,205809,242601,164542,95967,106069,129518,131377,136719,142801,139444,92832,79004
2019,1,1001080,201284,88763,112521,31908,29879,37379,31042,28625,42451,28965,29254,29349,30098,29504,27556,26556
2019,1,1001079,65452,29920,35532,8804,10579,13020,10274,9179,13597,9452,9350,9427,9560,9649,9201,8811
2019,1,1001078,2697332,1255135,1442197,277234,988930,571666,369599,231290,258614,393039,388769,406261,423304,441502,376030,268426
2019,1,1001077,1071550,542067,529483,73391,191559,274944,215210,142824,173621,174639,171921,178644,187003,177282,104699,77361
2019,1,1001076,406067,193718,212349,43436,65954,69633,66769,66173,94101,57918,58971,59576,60204,60023,57565,51811
2019,1,1001075,523515,277098,246417,31143,111098,140219,108387,63134,69532,80831,80122,83655,87713,84426,57577,49190
2019,1,1001074,192775,94932,97843,25059,39168,38999,32684,24706,32161,27470,26847,27158,27526,27644,27978,28151
2019,1,1001073,1864821,1007006,857815,80273,488203,541948,329455,187282,237663,294464,297878,304408,316923,295262,191316,164570
2019,1,1001072,533248,244795,288453,65691,100097,89556,79311,73122,125472,75401,74848,75875,76515,77502,77701,75406
2019,1,1001071,843198,367098,476100,224781,99041,104461,167816,118246,128853,114590,113650,118472,119465,122394,131583,123043
2019,1,1001070,201828,103480,98348,77707,19453,17739,37334,23839,25756,28393,27385,27901,28301,29368,31762,28719
2019,1,1001069,145059,73747,71312,63771,15187,11747,23932,15466,14957,18412,18116,18660,19045,19721,26740,24366
2019,1,1001068,95791,47387,48404,34050,9258,7851,17011,12432,15190,13485,13356,13575,13771,14104,14560,12942
2019,1,1001067,701749,346163,355586,71975,118825,131565,104202,100547,174634,98133,98515,97836,97509,98713,105572,105469
2019,1,1001066,1998961,1047439,951522,235749,576653,471066,328886,188276,198330,302282,305574,315879,330770,322633,238227,183595
2019,1,1001065,126368,61052,65316,48688,11926,9840,23701,15583,16629,17068,16871,17369,17600,17937,20657,18868
2019,1,1001064,78317,37671,40646,7438,14122,15806,13691,11247,16014,11300,11235,11296,11384,11274,11040,10788
2019,1,1001063,704934,352355,352579,97347,95427,124552,135905,103261,148443,107083,107473,109495,111509,108764,86525,74085
2019,1,1001062,1733646,897754,835892,125010,473680,460140,317196,178851,178771,272138,271516,280255,295389,289527,187476,137348
2019,1,1001061,576420,268222,308198,112438,68211,81825,104044,79843,130059,80099,79958,80934,81580,81536,84525,87786
2019,1,1001060,27271,14159,13112,2635,3002,4901,4838,5353,6542,4025,3967,4018,4125,4145,3790,3201
2019,1,1001059,274055,149708,124347,24206,37848,56346,59157,42942,53556,43690,43244,44814,46893,44635,26646,24134
2019,1,1001058,908274,462997,445277,69068,198017,234702,157015,108967,140508,135607,133147,136305,138966,136127,114291,113831
2019,1,1001057,1537214,803626,733588,191398,267902,281003,262234,214198,320478,230499,232374,239405,244273,238036,189238,163390
2019,1,1001056,619584,321442,298142,32516,92762,133442,119135,114187,127542,91892,92797,94478,97766,96934,79845,65873
2019,1,1001055,190157,103772,86385,16263,26477,39545,40955,29999,36916,30238,29806,30952,32340,30657,18643,17522
2019,1,1001054,284644,128671,155973,94087,24051,24009,56174,37298,49027,39412,39419,39729,40867,41104,43896,40219
2019,1,1001053,99412,44741,54671,32047,8584,8399,18985,13546,17849,13870,14157,14126,14543,14451,14870,13396
2019,1,1001052,712113,381131,330982,39530,160980,206440,142563,80270,82330,112228,110012,115204,118803,113833,73649,68383
2019,1,1001051,1023243,473424,549819,108903,150781,203900,176828,128706,254125,153871,157823,157276,160311,155683,123265,115015
2019,1,1001050,2766021,1499795,1266226,229268,480091,586269,530314,412789,527291,423470,423853,435320,457424,435805,304206,285943
2019,1,1001049,669122,304620,364502,118135,67255,94354,92631,108203,188544,93914,93244,93255,92261,93896,99923,102627
2019,1,1001048,500147,266051,234096,25734,108070,147094,106757,59340,53152,79165,79042,81094,83873,79791,52929,44252
2019,1,1001047,294709,149932,144777,27987,51293,67512,58550,36945,52421,44442,43749,45164,46660,46636,35414,32644
2019,1,1001046,1564889,780242,784647,108326,517028,314387,187866,168476,268804,207608,210306,214248,218705,227801,251505,234715
2019,1,1001045,1175885,557939,617946,136080,231138,200922,162169,169540,276035,160842,161968,163308,166205,169900,183609,170053
2019,1,1001044,949070,492655,456415,68148,162614,219229,190252,141112,167716,147706,147054,150607,157853,150492,106194,89164
2019,1,1001043,931023,425366,505657,121235,152987,142802,143103,139742,231151,131513,130222,132524,134904,143232,135740,122888
2019,1,1001042,451739,221812,229927,52401,94190,93971,78233,54210,78734,69341,69384,70298,72217,70115,53801,46583
2019,1,1001041,392636,195599,197037,40540,46025,68152,60548,56167,121205,59363,58913,59536,59746,59750,49349,45978
2019,1,1001040,1153389,580244,573145,85949,398687,239629,134403,115589,179133,150876,151758,154811,158876,164508,190259,182302
2019,1,1001039,925400,492574,432826,61834,193635,205245,173703,138612,152372,138339,138130,143276,150047,145622,112609,97377
2019,1,1001038,735845,423220,312625,30636,165854,214584,152530,87661,84580,122085,119931,124326,130265,122510,62721,54004
2019,1,1001037,840347,408004,432343,110168,133133,167141,147550,100108,182247,126391,124672,127393,132410,128500,106698,94286
2019,1,1001036,265217,132761,132456,31765,45638,56960,43620,39449,47786,39252,38776,39506,39799,39326,35203,33356
2019,1,1001035,176463,85508,90955,13832,28442,34029,30526,26651,42983,26749,26762,27309,28470,27469,20592,19112
2019,1,1001034,565180,270856,294324,86264,94097,96914,88247,74562,125097,82615,85168,86301,85835,83416,73279,68567
2019,1,1001033,345497,182153,163344,26995,52570,77119,67032,48736,73045,53766,53528,55009,55870,54948,39039,33337
2019,1,1001032,376984,187549,189435,27954,118909,73692,45263,42475,68690,51221,51550,52468,52326,54319,57659,57442
2019,1,1001031,1178720,588481,590239,103790,393229,221069,134268,131134,195231,156143,155533,161088,164349,173266,192415,175924
2019,1,1001030,570992,286729,284263,42513,96492,121304,97088,75650,137947,86135,84701,88035,93501,91631,71810,55180
2019,1,1001029,48672,24865,23807,3975,8033,10258,8800,6961,10643,7243,7184,7407,7837,7671,6022,5309
2019,1,1001028,292217,139347,152870,32102,74042,50395,37361,35584,62733,39532,41158,41149,41144,41285,44906,43045
2019,1,1001027,546193,304517,241676,22974,119004,139227,110673,82000,72315,85387,83937,86481,89372,87536,59117,54364
2019,1,1001026,125114,70357,54757,4422,21890,27227,25221,23317,23036,18591,18354,18535,19208,18602,15564,16261
2019,1,1001025,2841172,1381831,1459341,241080,998974,519522,333524,295288,452783,394242,394340,402923,412868,423840,425589,387370
2019,1,1001024,958176,460946,497230,87782,176209,159590,134726,152416,247456,129308,133452,136179,141047,149025,146646,122518
2019,1,1001023,133189,79098,54091,5137,30273,36832,29658,17290,14001,23217,22686,23534,24857,22949,8953,6993
2019,1,1001022,863170,426044,437126,66577,179474,148039,111921,134983,222176,119761,122316,124296,128080,131777,128585,108355
2019,1,1001021,100181,60448,39733,7730,19219,25206,21610,14373,12042,16849,16290,16897,17642,16462,8592,7449
2019,1,1001020,95211,50661,44550,6688,18205,26158,19223,13158,11780,13990,13932,14358,14586,14429,12283,11634
2019,1,1001019,119752,63408,56344,11733,17922,24669,22634,18722,24071,18021,17591,17991,18702,18331,14921,14197
2019,1,1001018,542909,296071,246838,43204,87437,132564,110151,80077,89475,85497,83268,85359,89577,86116,57919,55172
2019,1,1001017,295708,145966,149742,21244,71111,53372,38267,45106,66608,39188,40034,40566,41870,44220,48188,41641
2019,1,1001016,733743,423775,309968,55130,292655,136693,80293,61370,107602,102716,102790,103722,105528,104842,106951,107195
2019,1,1001015,242284,126159,116125,19084,45127,49439,41140,42426,45067,35410,35019,35651,36204,36130,33901,29967
2019,1,1001014,17609,9685,7924,1564,2717,4029,3369,2745,3187,2644,2608,2708,2839,2805,2196,1810
2019,1,1001013,89212,45635,43577,8698,12247,18552,18713,14414,16586,12226,12579,12878,12776,13431,13590,11732
2019,1,1001012,14127,7536,6591,1147,1806,3252,2993,2334,2595,2130,2056,2160,2188,2246,1938,1406
2019,1,1001011,427786,203299,224487,49742,54069,67683,68145,74348,113799,60030,59565,60075,60200,63054,67565,57297
2019,1,1001010,1040316,462838,577478,160200,121744,158166,163829,170422,265955,148172,145621,146234,144961,144961,152688,157680
2019,1,1001009,2759444,1298274,1461170,411584,349831,446863,407483,436004,707680,390032,383687,384037,383080,386603,410243,421758
2019,1,1001008,790297,368738,421559,89978,135900,138765,113443,121094,191116,107982,108032,109640,109054,112615,122734,120242
2019,1,1001007,367397,184686,182711,50820,40914,44242,56416,73450,101555,52792,54002,54351,54249,53840,50196,47967
2019,1,1001006,1097448,512392,585056,204087,124530,142007,169168,170111,287546,155738,153870,154404,152898,158394,157798,164345
2019,1,1001005,934484,424415,510069,140762,113015,140766,139352,148936,251656,133648,131771,132478,131521,131922,136546,136599
2019,1,1001004,1387784,655382,732402,165943,189317,241245,218786,219141,353354,195477,196103,197050,196980,196591,201682,203901
2019,1,1001003,903615,420253,483362,118276,135907,151266,137871,144590,215705,127066,125100,126183,125845,128262,135256,135904
2019,1,1001002,1999600,907104,1092496,273524,274694,293857,284790,325193,547543,278344,276224,280722,278908,282871,305353,297178
2019,1,1001001,2745973,1286304,1459669,502001,337206,402589,390117,384507,729554,389634,385999,388683,385614,386111,401535,408400
2019,1,1001000,789572,366036,423536,84783,106954,128275,126632,128937,213992,110661,110233,109703,110504,112175,118559,117740
2019,1,1000999,2317981,1111194,1206787,321324,323830,387378,321729,361283,602440,325498,330866,327027,319233,319609,339974,355775
2019,1,1000998,778912,364843,414069,105247,97774,136094,119977,116729,203093,108951,108581,108247,108079,108684,116812,119559
2019,1,1000997,511363,239710,271653,52953,66805,75968,75821,88509,151308,71352,70944,71492,71722,74231,75898,75727
2019,1,1000996,311476,147844,163632,38457,35557,47363,47867,54299,87935,43875,43344,43680,43609,44301,46412,46257
2019,1,1000995,865587,408445,457142,97082,104048,149158,132449,144634,238216,122474,121838,122500,123104,123005,126574,126092
2019,1,1000994,1562986,738029,824957,150799,208021,275812,238033,262323,427998,220248,219821,222812,224205,225471,226274,224155
2019,1,1000993,658272,307824,350448,98961,75440,102755,115765,104848,160502,96851,95579,96690,98881,99233,86081,84955
2019,1,1000992,986024,466189,519835,157809,108728,131794,148710,148251,290733,144207,143236,144042,145049,142841,132883,133765
2019,1,1000991,1264864,592887,671977,196493,157988,197166,192260,204173,316785,181213,179023,179868,180283,178032,181485,184960
2019,1,1000990,1068510,506203,562307,189371,135041,145803,171061,166802,260432,152737,151515,152858,151452,153260,152133,154555
2019,1,1000989,1380194,619622,760572,252948,160029,179072,194602,216401,377142,196487,195498,194646,194136,191328,199047,209051
2019,1,1000988,1669894,760394,909500,293715,199939,226164,247265,276725,426085,239128,238773,236538,235399,236602,240837,242619
2019,1,1000987,274003,127921,146082,39291,32935,38092,43506,46486,73694,38957,39002,38647,38860,38838,39975,39724
2019,1,1000986,1744684,829022,915662,177664,261897,323827,288337,290651,402307,247501,246595,246783,251207,251949,253008,247638
2019,1,1000985,1691955,767055,924900,263785,209153,252233,268869,266858,431059,234967,237754,234135,229041,231434,253710,270912
2019,1,1000984,1094086,514764,579322,188224,133846,172039,186116,172755,241107,159921,159649,160533,160129,158881,148105,146867
2019,1,1000983,1234415,568166,666249,205363,143292,196502,199135,191428,298694,178413,179502,180220,182001,179766,166338,168174
2019,1,1000982,197502,97325,100177,34466,21141,20888,31807,37778,51422,28844,28514,28953,28966,28898,27983,25345
2019,1,1000981,932987,435480,497507,151227,109669,146750,155386,149714,220240,128519,126930,127330,127276,128555,144913,149464
2019,1,1000980,650785,296828,353957,109182,78900,82506,96088,107099,177010,88641,88807,90803,89029,90360,96542,106602
2019,1,1000979,779332,381843,397489,128148,91371,142061,126985,123883,166883,111019,109094,108050,109667,110221,115033,116248
2019,1,1000978,1417757,691435,726322,220373,169915,235190,209550,221758,360970,201989,199926,200514,200790,200915,204787,208837
