기준년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,당월매출금액,당월매출건수,주중매출비율,주말매출비율,월요일매출비율,화요일매출비율,수요일매출비율,목요일매출비율,금요일매출비율,토요일매출비율,일요일매출비율,시간대00~06매출비율,시간대06~11매출비율,시간대11~14매출비율,시간대14~17매출비율,시간대17~21매출비율,시간대21~24매출비율,남성매출비율,여성매출비율,연령대10매출비율,연령대20매출비율,연령대30매출비율,연령대40매출비율,연령대50매출비율,연령대60이상매출비율,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대건수~06매출건수,시간대건수~11매출건수,시간대건수~14매출건수,시간대건수~17매출건수,시간대건수~21매출건수,시간대건수~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2015,1,A,골목상권,1000288,오패산로4길,CS100010,커피-음료,258862600,33127,72,28,18,13,12,16,13,14,13,4,7,23,24,28,15,48,52,6,40,24,20,7,2,163872742,94989858,27920625,33363477,27371298,42214206,33003136,46135552,48854306,13205540,8996774,52982326,54297500,86878651,42501809,111829890,135892876,11764790,84512062,69997246,55209251,20764665,5474753,21177,11950,3763,4526,3956,4599,4333,5760,6190,1965,1917,6652,7451,10091,5051,15260,17682,1893,11595,8760,7119,2780,801,9
2015,1,A,골목상권,1000295,장월로1길,CS100010,커피-음료,13401766,2813,80,20,16,18,16,15,15,9,12,0,12,35,22,23,7,34,67,2,43,24,17,12,2,10554112,2847654,2228300,2152677,2059396,2088363,2025376,1310676,1536978,0,1377116,4285648,3068534,3515807,1154661,4624533,8358257,276396,4981128,3048532,2635934,1762993,277810,2275,538,461,510,445,424,435,231,307,0,418,960,622,629,184,861,1896,69,1315,594,429,295,56,2
2015,1,A,골목상권,1000270,동소문로26가길,CS100010,커피-음료,30478197,2284,65,35,16,17,12,9,11,18,17,0,0,7,26,41,26,26,74,2,44,26,18,7,4,19459539,11018658,4308168,5059016,3618142,3140055,3334158,5124201,5894457,0,0,1322257,6357295,10794487,12004158,10718703,16983953,295855,12373467,7593242,4866165,1443874,1130053,1442,842,243,389,272,268,270,397,445,0,0,112,524,801,847,880,1298,25,940,703,324,117,69,2
2015,1,A,골목상권,1000280,삼선교로16가길,CS100010,커피-음료,25042241,1784,58,42,0,17,14,13,14,23,19,0,0,25,49,26,0,18,82,1,63,24,8,4,1,14100363,10941878,0,3545808,3571480,3740370,3242705,6336786,4605092,0,0,6192666,12402447,6447128,0,5301703,19740538,50041,14727411,6709591,2448069,872475,234654,1029,755,0,294,243,239,253,418,337,0,0,447,864,473,0,326,1458,10,1135,412,140,68,19,0
2015,1,A,골목상권,1000442,세무서길,CS100010,커피-음료,33073457,2676,74,27,14,18,15,11,16,18,8,0,2,19,25,44,11,47,53,8,27,23,25,13,5,25509463,7563994,2774964,7070271,4225591,6038614,5400023,6151577,1412417,0,431535,3786204,12072958,15040595,1742165,14058584,18296299,754297,4870354,10626286,7170420,4699437,4234089,1980,696,402,509,336,286,447,477,219,0,72,465,769,1183,187,1134,1433,181,695,590,665,287,151,4
2015,1,A,골목상권,1000445,연희로10길,CS100010,커피-음료,89531010,18809,75,25,17,16,14,15,15,14,11,1,11,31,22,24,10,52,48,1,61,22,6,8,2,71663022,17867988,15747975,14677283,13216895,14532403,13488466,11781403,6086585,894044,7678546,29115114,19106168,24955520,7781618,43288396,42356171,598284,53857821,16567601,5212732,7738405,1669729,14917,3892,3257,3099,2792,2989,2780,2528,1364,216,2190,5671,3925,5037,1770,9297,8916,131,11606,3458,997,1684,341,5
2015,1,A,골목상권,1000468,동교로25길,CS100010,커피-음료,974955202,171406,80,20,17,15,13,18,18,13,7,4,9,30,20,23,13,42,58,1,39,41,15,5,1,831181367,143773835,169124043,173117337,152356848,159318193,177264946,84147551,59626284,28154723,157686946,269440133,262498496,180618690,76556214,460311946,328777542,2476697,247985479,364688467,125408178,41487570,7043098,156546,14860,33805,33181,28940,30523,30097,9412,5448,463,45160,51667,47226,23795,3095,97535,54789,476,47119,75644,23070,5118,907,10
2015,1,D,발달상권,1001171,서울 마포구 공덕역_2,CS100010,커피-음료,18011243,3300,93,7,18,17,19,13,25,7,0,0,37,23,10,20,10,39,61,0,35,40,15,7,2,16675525,1335718,2988341,3074770,2980485,2430483,5201446,1335718,0,0,4622633,5507873,1951196,3527868,2401673,8345965,9416467,54028,5376700,7710994,2911688,1292223,416800,3054,246,612,576,634,441,791,246,0,0,1220,776,341,628,335,1289,1985,10,1115,1332,496,253,69,1
2015,1,A,골목상권,1000773,여의대방로24길,CS100010,커피-음료,35301694,2527,84,16,13,21,17,18,17,12,4,0,8,50,26,15,1,44,56,0,25,36,30,7,3,31854749,3446945,3200139,5353276,3353585,5395938,14551811,2846965,599980,0,12044808,13171065,4116824,5515487,453510,18755097,14328969,34141,2855092,6363989,9977908,2708347,11144592,2165,362,339,537,399,442,448,279,83,0,147,1354,581,419,26,953,1292,5,480,770,746,175,71,3
2015,1,D,발달상권,1001134,서울 영등포구 여의도역_2,CS100010,커피-음료,5969830280,654006,90,10,18,20,17,17,18,6,5,0,24,40,19,15,3,50,50,0,26,44,23,6,2,5131130788,838699492,992359377,1083021296,956260209,1016746671,1082743235,458135015,380564477,2374070,971175129,2420454859,1299077971,1047097133,229651118,2052923463,2086950490,15005176,1100954737,1842651885,865194677,248020124,68047360,562489,91517,112136,120042,105168,109521,115622,50135,41382,44,141179,245766,137372,108721,20924,247749,259765,2175,141573,223667,103999,28268,7822,37
2015,1,R,전통시장,1001346,석관시장,CS100010,커피-음료,4409561,443,81,19,3,19,13,19,28,19,0,0,16,33,31,21,0,20,80,0,3,48,45,4,0,3214213,1195348,261787,416197,433058,1220194,882977,1195348,0,0,382475,1007215,2446601,573270,0,1381703,2202562,0,62119,1333784,2141330,47033,0,363,80,18,80,54,88,123,80,0,0,71,140,133,99,0,98,328,0,9,195,203,18,0,1
2015,1,R,전통시장,1001440,노량진중앙시장,CS100010,커피-음료,536474961,103370,67,33,14,13,13,13,15,17,16,1,11,27,24,28,10,44,56,1,59,24,5,10,1,357361492,179113469,71361392,71820081,65884617,70787883,77507519,92075095,87038374,14037847,47879773,120493307,125698653,174662349,53703032,227577963,308673787,10717202,324954698,118827065,31801375,43473555,6477855,70883,32487,14795,14268,13139,13870,14811,16649,15838,331,14081,26927,24482,30659,6890,39849,63505,2232,64618,20984,5064,9125,1331,12
2015,1,D,발달상권,1001231,서울 동대문구 신설동역_2,CS100010,커피-음료,324501015,43987,84,16,16,17,16,18,18,10,7,0,14,33,25,23,5,50,50,1,25,28,17,11,18,259760132,64740883,47035310,50866931,50633355,52663096,58561440,36494609,28246274,26045,51824774,114153359,69310237,72087420,17099180,130620515,153349914,3555914,82896331,94990567,47326667,25904778,29296179,35658,8329,6980,7163,7093,6879,7543,4471,3858,2,9974,15395,9450,7995,1171,16684,23913,706,14096,14594,6424,3271,1514,15
2015,1,D,발달상권,1001104,삼성역_3,CS100010,커피-음료,1840613955,219936,93,7,19,20,17,18,19,5,2,1,19,42,22,13,3,57,43,2,25,39,24,9,3,1554067338,286546617,314740080,331957017,282457962,306698572,318213707,174427130,112119487,21422590,284528718,620210612,465868253,303060541,145523241,781234030,574810488,15577340,346525918,519862706,296997911,138156996,38923647,188997,30939,38988,38241,34226,37710,39832,18560,12379,407,48208,72249,55636,35487,7949,99362,78901,2340,52426,68958,35501,14802,4239,16
2015,1,D,발달상권,1001138,압구정 로데오거리_1,CS100010,커피-음료,1753559852,134497,75,25,14,16,14,15,15,15,11,2,11,29,25,21,12,35,65,0,41,38,12,7,2,1239280190,514279662,238555603,270229653,227404768,237255466,265834700,304343108,209936554,75455417,116760894,472210107,400757566,438715643,249660225,556120552,879461228,3139700,422227313,636078150,234969118,103442534,35724979,99047,35450,18664,21132,18311,19435,21505,19492,15958,872,14984,41794,35158,31963,9726,43464,74165,376,41810,49466,15612,8031,2346,24
2015,1,D,발달상권,1001242,혜화역 대학로_3,CS100010,커피-음료,2575759351,312009,63,37,11,12,12,13,14,20,17,2,4,16,27,39,12,39,61,3,58,21,10,7,1,1598727031,977032320,285290590,313351937,300962068,327350614,371771822,543058852,433973468,78446584,93785363,376683595,637437722,977497337,411908750,959632423,1504164722,76953417,1346332827,536170632,288635553,175601314,40103413,202598,109411,37442,40695,37933,40739,45789,60825,48586,7615,18850,50533,77657,115671,41683,115031,187929,9483,168110,65662,34055,21333,4327,32
2015,1,A,골목상권,1000007,북촌로5길,CS100010,커피-음료,1626507778,158689,56,44,8,9,12,13,14,25,19,0,2,20,43,31,3,38,63,2,46,25,15,9,2,882446840,744060938,130730181,174703688,153218596,201049288,222745087,429337084,314723854,1432983,32728611,339330069,689508938,516470467,47036710,547507437,974902574,29029365,633813350,376346671,286050935,151650401,45519295,86469,72220,13069,16057,15439,18924,22980,41134,31086,9,5003,38092,67410,44820,3355,54940,96594,3382,69057,38520,23666,13702,3213,29
2015,1,A,골목상권,1000362,도봉로147길,CS100010,커피-음료,23377853,3191,66,34,13,13,13,17,11,19,15,0,2,35,24,30,9,46,54,1,34,29,22,11,3,15911860,7465993,3093796,3152431,3125358,3471499,3068776,3947447,3518546,0,510811,8309576,5898104,5828433,2830929,9693675,12291439,274737,8183408,7293195,4302211,1552095,379472,2091,1100,441,383,397,450,420,590,510,0,75,1001,845,870,400,1220,1808,35,1153,1016,555,220,54,2
2015,1,D,발달상권,1001241,혜화역 대학로_2,CS100010,커피-음료,692261685,81523,65,35,12,14,13,14,13,19,16,11,4,15,22,29,20,49,52,3,60,20,8,8,1,434586128,257675557,80922234,81185437,85996125,93598752,92883580,143769033,113906524,113903370,21874690,77848699,136516468,177353669,164764789,347054569,335019842,20525836,392679240,146472672,51290892,62820951,8284818,53055,28468,10428,10905,10050,10968,10704,14732,13736,7247,3830,12136,19812,23799,14699,39367,41034,2988,49610,14636,6448,5497,1222,14
2015,1,A,골목상권,1000385,석계로1길,CS100010,커피-음료,296657760,37475,63,37,10,14,11,14,14,20,18,0,5,21,30,34,10,44,56,3,36,29,20,10,2,188761124,107896636,33315608,37052861,34477641,39028648,44886366,56213951,51682685,318614,15876312,50214000,68628255,109041178,52579401,120893624,173590060,6460318,124184414,88434374,47872316,21238161,6294099,24390,13085,4453,4895,4476,4980,5586,6696,6389,35,2638,6715,8975,13045,6067,15202,21917,875,16555,10844,5559,2635,653,9
2015,1,A,골목상권,1000403,연서로21길,CS100010,커피-음료,75391459,8500,79,21,21,12,21,11,15,14,7,0,4,22,39,31,6,43,57,0,19,32,26,20,3,50429289,24962170,10628806,9406117,9752695,9560886,11080785,12395549,12566621,0,2952431,14902239,22121507,26025252,9390030,27526685,37975387,349223,15852053,20399792,17558875,9259104,2083028,5640,2860,1172,1088,1046,1093,1241,1442,1418,0,373,1700,2715,2774,938,3107,4355,61,2104,2411,1788,893,207,6
2015,1,A,골목상권,1000527,목동중앙북로16길,CS100010,커피-음료,10769534,1516,75,25,10,23,21,9,12,23,2,0,1,18,22,44,15,41,59,0,29,37,28,5,1,8482789,2286745,1603225,1750062,1882356,1541016,1706130,1802117,484628,0,82457,2868046,2535901,3898915,1384215,3356644,5381303,35173,1784599,3553712,2295763,820304,248398,1241,275,262,258,209,252,260,207,68,0,20,422,378,552,144,543,805,7,327,502,348,129,31,4
2015,1,A,골목상권,1000607,화곡로59길,CS100010,커피-음료,468334945,57736,75,25,15,16,13,14,17,15,10,0,11,29,25,24,11,43,58,2,28,32,21,13,5,327325607,141009338,63502132,60911076,62152422,69170297,71589680,72206775,68802563,3437566,88599717,106744131,108457529,102872938,58223064,171295562,260427211,8989812,145965180,130641304,84810699,48498821,12816959,40038,17698,7859,7520,7700,8217,8742,9002,8696,337,10686,12603,13286,13337,7487,20586,33912,1445,20362,15842,9857,5532,1461,4
2015,1,R,전통시장,1001489,둔촌역전통시장,CS100010,커피-음료,172014608,20566,66,34,12,14,13,13,14,19,15,4,3,19,25,36,14,48,52,3,40,22,18,13,4,110437449,61577159,21103519,22772329,21517421,19933830,25110350,33985004,27592155,1754577,3220386,29000467,46183226,67681132,24174820,70968922,90582048,3250675,42338556,33934374,37109366,34310467,10607538,13582,6984,2522,2888,2749,2620,2803,3758,3226,454,717,4239,5325,7337,2494,9090,10570,635,7712,4841,3582,2246,647,6
2015,1,A,골목상권,1000638,구로중앙로8길,CS100010,커피-음료,15162435,257,66,34,4,4,4,20,33,0,34,4,0,37,4,38,17,83,17,0,37,17,42,4,0,14499479,662956,2138566,278014,2566280,2459351,7057268,0,662956,2566280,0,876813,1176211,10158189,384942,13237726,1924709,0,2630436,278014,9687705,2566280,0,213,44,21,21,21,42,108,0,44,21,0,63,21,130,22,235,22,0,63,22,151,21,0,1
2015,1,A,골목상권,1000285,안암로5길,CS100010,커피-음료,97925452,10458,63,37,12,13,13,11,14,19,18,0,5,30,27,29,10,50,50,1,38,32,19,6,4,61899611,36025841,11609659,11852078,12625115,11488830,14323929,18028986,17996855,0,5774881,28869835,26414313,27911135,8955288,44084758,47122014,675527,32010974,30565840,18048092,6576770,3329569,6478,3980,1232,1290,1338,1196,1422,1946,2034,0,549,3064,2822,3094,929,4995,4986,109,3785,3276,1878,594,342,5
2015,1,D,발달상권,1001074,대림역_2,CS100010,커피-음료,193403871,23626,80,20,18,17,13,15,18,14,6,1,12,28,21,29,10,48,53,1,30,38,21,9,1,164188677,29215194,27783738,28912697,23392626,47530870,36568746,20894695,8320499,4124577,18353471,50307954,59506822,44110221,17000826,74567613,67162931,1152414,34752702,56552981,34671698,13169362,1431387,19800,3826,4232,4205,3439,3728,4196,2462,1364,88,3778,7181,5227,5702,1650,10222,10433,201,5882,8137,4530,1676,232,7
2015,1,A,골목상권,1000162,자양로50길,CS100010,커피-음료,15584319,1458,64,36,15,9,13,13,15,18,18,0,7,26,43,22,3,41,59,1,14,22,21,27,15,11027375,4556944,2915169,917518,3106221,2213590,1874877,1913132,2643812,14435,886439,4307549,6658326,3398468,319102,5776793,8248446,137840,1485502,3617814,2446272,3252730,3085082,931,527,199,143,209,190,190,269,258,1,100,370,520,400,67,606,751,32,322,422,268,230,81,2
2015,1,D,발달상권,1001181,서울 광진구 군자역,CS100010,커피-음료,780050507,87264,70,30,14,13,12,16,16,16,15,1,7,19,23,36,14,48,52,1,31,27,17,17,7,498304829,281745678,87656290,95925516,89136322,104916573,120670128,155555300,126190378,8707181,40568708,115786465,164830670,283837906,166319577,307020508,415740023,10170015,279404670,241879309,111690880,60207903,19407760,55941,31323,10348,10876,9936,11464,13317,16887,14436,987,6210,13908,19396,30026,16737,33380,48605,1236,34315,27229,11149,6250,1807,14
2015,1,A,골목상권,1000086,효창원로39길,CS100010,커피-음료,32115412,2785,78,22,18,13,12,24,11,11,11,6,12,24,23,14,20,71,29,0,19,24,19,27,10,26830371,5285041,4345212,3087489,2858823,13384907,3153940,2193646,3091395,1732102,3458760,6754145,5748860,2543725,11877820,23339049,7816573,100964,3607816,7226916,5820357,12370015,2029561,2124,661,442,475,372,399,436,329,332,34,592,930,753,388,88,1538,1125,21,601,1156,496,259,134,5
2015,1,A,골목상권,1000662,독산로50길,CS100010,커피-음료,5717428,922,69,31,11,14,13,18,13,14,17,0,2,24,36,34,5,44,56,1,27,39,24,9,1,3863925,1853503,603347,703951,719162,1029338,808127,801794,1051709,0,128906,1420149,1962094,1915996,290283,2499114,3218314,33690,1440874,2096256,1525147,524331,97130,637,285,99,126,123,165,124,126,159,0,16,218,328,318,42,404,518,5,252,357,216,82,10,1
2015,1,A,골목상권,1000759,상도로47길,CS100010,커피-음료,156957089,21534,67,33,13,11,15,14,14,19,15,0,9,28,28,30,5,39,61,3,54,21,12,9,1,111342117,45614972,21846806,22117814,22556814,22878192,21942491,22012185,23602787,434579,14402277,43445757,38323031,45222689,15128756,57690283,87207426,2092647,67127276,34492221,23010376,14662470,3512721,15323,6211,3092,3029,2909,3280,3013,2994,3217,7,2695,5915,5300,5984,1633,8010,12241,337,10572,4413,2683,1906,338,6
2015,1,A,골목상권,1000504,월드컵로8길,CS100010,커피-음료,356919394,42961,77,23,14,18,14,16,15,11,12,0,10,38,25,23,4,47,53,1,30,37,20,10,3,273000561,83918833,56781059,61155168,50203039,53891033,50970262,49306708,34612125,1143357,22362312,123304845,90533453,89883659,29691768,155443944,149572439,1867361,85163854,117468588,62455549,31320702,6740346,33152,9809,7061,7631,6211,6284,5965,5796,4013,65,3403,14878,11064,10653,2898,19667,18665,226,12299,14119,7252,3706,746,14
2015,2,R,전통시장,1001350,숭인시장,CS100010,커피-음료,101705129,17368,68,32,14,13,12,13,15,18,14,0,14,22,24,28,12,34,66,4,44,29,15,7,2,67937597,33767532,13956422,13026415,12563683,12995603,15395474,18357781,15409751,884151,11757807,21000076,24493601,28333049,15236445,35950712,65754417,4911530,43701842,27288299,16287433,7103475,2412550,11757,5611,2451,2275,2140,2230,2661,3099,2512,64,2440,3769,4186,4832,2077,5929,11439,729,7557,4945,2653,1129,355,2
2015,2,A,골목상권,1000325,도봉로8길,CS100010,커피-음료,5775584,123,61,39,8,15,12,13,13,22,17,3,6,12,25,36,18,96,4,0,0,9,19,30,42,3932380,1843204,355165,1184017,723624,975227,694347,818112,1025092,197860,255432,664339,1332750,1697561,1627642,5604744,170794,0,0,785674,997982,1910669,2081214,74,49,10,19,13,17,15,26,23,4,7,16,33,43,20,114,4,0,0,9,25,35,49,0
2015,2,A,골목상권,1000492,양화로1길,CS100010,커피-음료,246136737,29910,82,18,16,15,17,17,17,9,10,0,12,38,25,20,5,43,57,1,36,38,15,7,3,209208001,36928736,43185772,38408188,42713673,43425133,41475235,18474667,18454069,0,37476794,99574075,54363540,44143129,10579199,81679116,98308977,533814,61137354,72729666,30888095,10805055,3894119,24354,5556,4849,4460,5155,5206,4684,2790,2766,0,4406,10976,7217,5916,1395,11117,14231,107,9323,9882,3938,1506,589,6
2015,2,R,전통시장,1001387,서교시장,CS100010,커피-음료,18282918,2450,57,44,17,5,7,12,16,20,24,0,6,20,56,18,0,40,60,4,44,34,15,3,0,10365309,7917609,2496928,620837,3043556,1400521,2803467,3001843,4915766,0,472903,3360765,10780008,3669242,0,7699832,8521713,693591,7084574,5140334,2575503,727543,0,1383,1067,364,146,121,290,462,412,655,0,122,413,1358,557,0,1043,1382,98,1115,752,388,73,0,1
2015,2,D,발달상권,1001124,서울 영등포구 영등포시장역,CS100010,커피-음료,257885341,38808,86,14,17,16,19,18,17,8,6,4,18,35,20,16,7,56,44,9,45,18,16,8,3,185767499,72117842,37394611,35363530,36684928,37807034,38517396,38850517,33267325,20215220,28976225,60493506,53942927,57270924,36986539,121748600,123827096,7106271,100753160,58955597,37299827,29173908,12286936,29045,9763,5873,5544,5735,5846,6047,5271,4492,2719,5527,9251,7836,8545,4930,19015,18606,1711,17015,8284,4984,4029,1600,7
2015,2,A,골목상권,1000797,남부순환로161길,CS100010,커피-음료,26901971,3996,64,36,11,13,11,15,15,14,22,0,10,35,32,21,3,40,60,1,24,35,26,11,3,17881362,9020609,3816761,3515037,3064365,3923230,3561969,3277812,5742797,0,2071591,9790390,8215259,6036598,788133,10566574,14768049,250299,4878192,9723616,6293462,3318516,870542,2712,1284,503,558,452,607,592,570,714,0,372,1323,1250,933,118,1606,2277,63,1065,1367,883,403,106,5
2015,2,R,전통시장,1001463,신림중앙시장,CS100010,커피-음료,1260990,124,93,7,12,14,36,15,17,7,0,0,8,28,47,18,0,28,72,0,28,31,19,9,13,1207495,53495,302586,277995,367539,137969,121406,53495,0,0,84946,338188,497933,339923,0,269082,902591,0,273586,499855,260422,91298,46512,116,8,16,25,39,16,20,8,0,0,11,32,58,23,0,30,85,0,36,39,20,10,10,1
2015,2,D,발달상권,1001062,서울 강남구 강남역_1,CS100010,커피-음료,4362833525,552951,86,14,16,17,18,18,18,9,5,0,23,33,22,17,5,48,52,1,37,35,18,8,2,3711044887,651788638,681170065,731126787,768750507,765431993,764565535,388372147,263416491,33110645,833887199,1542494197,908683729,801730810,242926945,1918326863,1871250241,26757918,1288659430,1418332193,712858771,272609973,70358835,480722,72229,90259,95062,99483,99573,96345,44014,28215,579,145686,183410,116241,86427,20608,274185,237552,4086,177329,189273,96931,36487,7643,44
2015,2,A,골목상권,1000734,국사봉2길,CS100010,커피-음료,19199212,3821,64,36,13,12,13,13,13,19,18,0,17,24,25,24,9,37,63,0,36,42,16,3,2,12133248,7065964,2434184,2465183,2578632,2415112,2240137,3387016,3678948,0,2833535,4486140,5054392,4866393,1958752,6906369,11592373,81149,6013122,8252611,3101002,667115,383744,2444,1377,495,474,506,483,486,692,685,0,688,900,969,897,367,1327,2376,18,1341,1552,588,130,75,1
2015,2,R,전통시장,1001359,창동신창시장,CS100010,커피-음료,162975850,27525,61,39,13,11,12,12,13,19,20,0,11,22,27,26,14,36,64,2,33,41,16,6,1,98201297,64774553,20502972,17512498,19127039,19159104,21899684,30051981,34722572,0,16210370,34752418,44515055,43166556,24331451,61365537,101610313,3365106,50759437,66722231,27646207,11616200,2866669,16915,10610,3553,2979,3362,3363,3658,5088,5522,0,3015,5941,7475,7202,3892,10012,17513,646,9150,11224,4343,1771,391,1
2015,2,A,골목상권,1000937,학동로56길,CS100010,커피-음료,237898192,21128,82,18,15,16,17,17,18,14,4,0,17,32,26,21,4,38,62,1,32,39,18,7,3,185552509,52345683,34920147,35810715,36713355,34453410,43654882,40094678,12251005,658105,19916109,74070813,66533974,60233391,16485800,80550379,125071473,1333192,59296507,77670612,40121186,20976133,6224227,17348,3780,3238,3337,3555,3502,3716,2889,891,17,3598,6849,5295,4389,980,7212,11749,162,6039,7369,3416,1371,611,7
2015,2,D,발달상권,1001098,포스코사거리_1,CS100010,커피-음료,2395265922,308438,91,10,17,18,18,19,19,7,3,0,18,42,19,18,4,47,54,1,31,45,16,6,2,2122314481,272951441,385509230,424491546,458737777,422288107,431287821,157604374,115347067,14527363,413049014,911457453,504625909,405057722,146548461,858805902,969961959,11269391,518348448,787671482,339560995,129161232,42756318,271935,36503,51595,54005,57144,55402,53789,22222,14281,172,77386,108246,62364,48721,11549,116901,144676,1740,83902,107633,45948,16832,5528,27
