기준년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,점포수,유사업종점포수,개업율,개업점포수,폐업률,폐업점포수,프랜차이즈점포수
2015,4,D,발달상권,1001261,서울 노원구 노원역_1,CS300002,편의점,1,4,0,0,0,0,3
2015,4,A,골목상권,1000353,노해로63다길,CS300002,편의점,0,3,0,0,0,0,3
2015,4,A,골목상권,1000319,덕릉로41길,CS300002,편의점,0,3,0,0,0,0,3
2015,4,A,골목상권,1000248,면목로78길,CS300002,편의점,0,4,0,0,0,0,4
2015,4,R,전통시장,1001460,관악신사시장,CS300002,편의점,1,2,0,0,0,0,1
2015,4,A,골목상권,1000873,서초대로64길,CS300002,편의점,0,2,0,0,0,0,2
2015,4,A,골목상권,1000888,강남대로140길,CS300002,편의점,0,2,0,0,0,0,2
2015,4,A,골목상권,1000510,곰달래로3길,CS300002,편의점,0,2,0,0,0,0,2
2015,4,A,골목상권,1000996,올림픽로78길,CS300002,편의점,2,2,0,0,0,0,0
2015,4,A,골목상권,1001009,천호옛길,CS300002,편의점,0,2,0,0,0,0,2
2015,4,A,골목상권,1000308,한천로76길,CS300002,편의점,1,4,0,0,0,0,3
2015,4,A,골목상권,1000109,성수이로7길,CS300002,편의점,2,3,0,0,0,0,1
2015,4,D,발달상권,1001128,청담사거리_1,CS300002,편의점,0,2,50,1,50,1,2
2015,4,A,골목상권,1000929,압구정로2길,CS300002,편의점,0,2,0,0,0,0,2
2015,4,A,골목상권,1000785,관천로22길,CS300002,편의점,0,5,0,0,0,0,5
2015,4,A,골목상권,1000361,도봉로143길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000339,수유로12길,CS300002,편의점,2,5,0,0,0,0,3
2015,4,R,전통시장,1001352,번동북부골목시장,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000331,삼양로41길,CS300002,편의점,0,2,0,0,0,0,2
2015,4,A,골목상권,1000289,인촌로17가길,CS300002,편의점,0,3,0,0,0,0,3
2015,4,A,골목상권,1000460,대흥로28길,CS300002,편의점,1,4,0,0,0,0,3
2015,4,D,발달상권,1001224,서울 동대문구 신설동역_1,CS300002,편의점,1,5,0,0,0,0,4
2015,4,A,골목상권,1000280,삼선교로16가길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000091,둘레9길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000313,화랑로32길,CS300002,편의점,0,5,0,0,0,0,5
2015,4,A,골목상권,1000293,인촌로5길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,D,발달상권,1001162,서울 광진구 건대입구역_1,CS300002,편의점,1,3,0,0,0,0,2
2015,4,A,골목상권,1000123,장터길,CS300002,편의점,1,4,0,0,0,0,3
2015,4,A,골목상권,1000117,왕십리로21길,CS300002,편의점,1,3,0,0,0,0,2
2015,4,A,골목상권,1000620,경인로47길,CS300002,편의점,2,6,0,0,0,0,4
2015,4,A,골목상권,1000119,왕십리로31길,CS300002,편의점,1,2,0,0,0,0,1
2015,4,D,발달상권,1001161,건대입구역,CS300002,편의점,0,1,0,0,0,0,1
2015,4,R,전통시장,1001326,회기시장,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000180,망우로18길,CS300002,편의점,0,3,0,0,0,0,3
2015,4,A,골목상권,1000249,봉우재로33길,CS300002,편의점,0,3,0,0,0,0,3
2015,4,A,골목상권,1000210,천호대로17길,CS300002,편의점,0,2,0,0,0,0,2
2015,4,R,전통시장,1001313,청량리수산시장,CS300002,편의점,0,0,0,0,0,1,0
2015,4,A,골목상권,1000038,동호로8길,CS300002,편의점,2,2,0,0,0,0,0
2015,4,A,골목상권,1000049,퇴계로90길,CS300002,편의점,0,3,0,0,0,0,3
2015,4,A,골목상권,1000036,동호로15길,CS300002,편의점,0,0,0,0,0,0,0
2015,4,A,골목상권,1000433,통일로87길,CS300002,편의점,1,5,0,0,0,0,4
2015,4,A,골목상권,1000723,여의대방로39길,CS300002,편의점,0,0,0,0,0,0,0
2015,4,A,골목상권,1000588,등촌로5길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000481,성미산로11길,CS300002,편의점,1,5,0,0,0,0,4
2015,4,A,골목상권,1000527,목동중앙북로16길,CS300002,편의점,1,1,0,0,0,0,0
2015,4,A,골목상권,1000995,올림픽로77길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000182,무학로16길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000600,초록마을로3길,CS300002,편의점,0,5,0,0,0,0,5
2015,4,A,골목상권,1000791,난곡로34길,CS300002,편의점,0,3,0,0,0,0,3
2015,4,A,골목상권,1000590,방화대로6라길,CS300002,편의점,2,5,0,0,0,0,3
2015,4,D,발달상권,1001032,서울 관악구 신림역_2,CS300002,편의점,2,6,0,0,0,0,4
2015,4,A,골목상권,1000892,개포로82길,CS300002,편의점,0,0,0,0,0,0,0
2015,4,A,골목상권,1000836,행운1길,CS300002,편의점,0,2,0,0,0,0,2
2015,4,A,골목상권,1000834,청룡길,CS300002,편의점,2,7,0,0,0,0,5
2015,4,A,골목상권,1000795,남부순환로142길,CS300002,편의점,1,3,0,0,0,0,2
2015,4,A,골목상권,1000842,원신길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,R,전통시장,1001440,노량진중앙시장,CS300002,편의점,0,2,0,0,0,0,2
2015,4,A,골목상권,1000738,대방동2길,CS300002,편의점,1,3,0,0,0,0,2
2015,4,A,골목상권,1000456,홍연길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,R,전통시장,1001444,상도전통시장,CS300002,편의점,0,3,0,0,0,0,3
2015,4,A,골목상권,1000694,대림로31길,CS300002,편의점,1,2,0,0,0,0,1
2015,4,R,전통시장,1001469,양재시장,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000533,신목로6길,CS300002,편의점,2,3,0,0,0,0,1
2015,4,R,전통시장,1001397,신영시장,CS300002,편의점,0,0,0,0,0,0,0
2015,4,A,골목상권,1000538,오목로3길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000526,목동중앙본로7길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000524,목동중앙로13나길,CS300002,편의점,1,1,0,0,0,0,0
2015,4,R,전통시장,1001411,남부골목시장,CS300002,편의점,0,0,0,0,0,0,0
2015,4,A,골목상권,1000882,효령로34길,CS300002,편의점,0,2,0,0,0,0,2
2015,4,A,골목상권,1000646,부일로15길,CS300002,편의점,0,3,0,0,0,0,3
2015,4,A,골목상권,1000621,고척로21나길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000616,개봉로3길,CS300002,편의점,1,2,0,0,0,0,1
2015,4,A,골목상권,1000406,연서로29길,CS300002,편의점,0,3,0,0,0,0,3
2015,4,A,골목상권,1000396,서오릉로8길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000424,증산로17길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,R,전통시장,1001414,송화골목시장,CS300002,편의점,0,2,0,0,0,0,2
2015,4,A,골목상권,1000554,강서로15길,CS300002,편의점,0,5,0,0,0,0,5
2015,4,A,골목상권,1000601,초록마을로8길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000586,등촌로51길,CS300002,편의점,1,2,0,0,0,0,1
2015,4,A,골목상권,1000592,양천로24가길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000683,가마산로61길,CS300002,편의점,0,2,0,0,0,0,2
2015,4,A,골목상권,1000703,도신로15길,CS300002,편의점,0,2,0,0,0,0,2
2015,4,A,골목상권,1000065,원효로19길,CS300002,편의점,1,3,0,0,0,0,2
2015,4,A,골목상권,1000054,녹사평대로46길,CS300002,편의점,0,3,0,0,0,0,3
2015,4,R,전통시장,1001290,이촌종합시장,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000082,한강대로7길,CS300002,편의점,0,0,0,0,0,0,0
2015,4,A,골목상권,1000025,통일로12길,CS300002,편의점,0,1,0,0,0,0,1
2015,4,A,골목상권,1000023,창신5길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000549,지양로7길,CS300002,편의점,0,3,0,0,33,1,3
2016,1,A,골목상권,1000047,퇴계로56길,CS300002,편의점,1,2,0,0,0,0,1
2016,1,D,발달상권,1001121,영등포역_3,CS300002,편의점,0,3,0,0,0,0,3
2016,1,A,골목상권,1000139,능동로34길,CS300002,편의점,0,8,0,0,0,0,8
2016,1,A,골목상권,1000147,뚝섬로54길,CS300002,편의점,1,4,0,0,0,0,3
2016,1,A,골목상권,1000952,백제고분로46길,CS300002,편의점,1,6,0,0,17,1,5
2016,1,A,골목상권,1000417,응암로12길,CS300002,편의점,1,2,50,1,0,0,1
2016,1,A,골목상권,1000424,증산로17길,CS300002,편의점,0,2,50,1,0,0,2
2016,1,A,골목상권,1000690,당산로38길,CS300002,편의점,0,3,0,0,0,0,3
2016,1,A,골목상권,1000075,청파로71길,CS300002,편의점,0,2,50,1,0,0,2
2016,1,A,골목상권,1000876,언남길,CS300002,편의점,0,2,50,1,0,0,2
2016,1,A,골목상권,1000325,도봉로8길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000913,봉은사로29길,CS300002,편의점,2,4,0,0,0,0,2
2016,1,D,발달상권,1001227,종로구청,CS300002,편의점,5,27,4,1,7,2,22
2016,1,D,발달상권,1001226,서울 종로구 종로5가역_2,CS300002,편의점,1,12,0,0,0,0,11
2016,1,D,발달상권,1001056,서울 송파구 가락시장역,CS300002,편의점,1,8,0,0,0,0,7
2016,1,A,골목상권,1000304,종암로5길,CS300002,편의점,0,6,17,1,17,1,6
2016,1,A,골목상권,1000201,장한로5길,CS300002,편의점,0,4,25,1,25,1,4
2016,1,A,골목상권,1000359,도봉로109길,CS300002,편의점,1,4,0,0,0,0,3
2016,1,A,골목상권,1000329,삼양로24길,CS300002,편의점,0,2,0,0,0,0,2
2016,1,D,발달상권,1001073,서울 강남구 역삼역_1,CS300002,편의점,7,23,4,1,0,0,16
2016,1,A,골목상권,1000428,증산서길,CS300002,편의점,0,3,0,0,0,0,3
2016,1,A,골목상권,1000859,마방로2길,CS300002,편의점,1,12,0,0,0,0,11
2016,1,A,골목상권,1000865,사임당로17길,CS300002,편의점,0,4,25,1,25,1,4
2016,1,A,골목상권,1000128,광나루로24길,CS300002,편의점,1,7,0,0,0,0,6
2016,1,A,골목상권,1000189,서울시립대로4길,CS300002,편의점,0,3,0,0,0,0,3
2016,1,R,전통시장,1001316,서울약령시장,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000492,양화로1길,CS300002,편의점,1,5,0,0,0,0,4
2016,1,A,골목상권,1000918,삼성로147길,CS300002,편의점,1,3,0,0,0,0,2
2016,1,A,골목상권,1000336,솔매로45길,CS300002,편의점,0,3,33,1,0,0,3
2016,1,A,골목상권,1000541,은행정로7길,CS300002,편의점,3,6,0,0,0,0,3
2016,1,A,골목상권,1000058,백범로90길,CS300002,편의점,1,5,0,0,0,0,4
2016,1,R,전통시장,1001489,둔촌역전통시장,CS300002,편의점,1,4,0,0,0,0,3
2016,1,A,골목상권,1000730,영등포로80길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000164,자양번영로3길,CS300002,편의점,1,3,0,0,0,0,2
2016,1,A,골목상권,1000415,은평로3길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000726,영등포로25길,CS300002,편의점,2,6,0,0,0,0,4
2016,1,D,발달상권,1001251,서울 강북구 미아삼거리역_1,CS300002,편의점,3,7,0,0,0,0,4
2016,1,D,발달상권,1001067,오류동역,CS300002,편의점,4,15,0,0,7,1,11
2016,1,A,골목상권,1000251,봉화산로4길,CS300002,편의점,2,2,0,0,0,0,0
2016,1,A,골목상권,1000294,인촌로6길,CS300002,편의점,1,2,0,0,0,0,1
2016,1,A,골목상권,1000038,동호로8길,CS300002,편의점,2,3,33,1,0,0,1
2016,1,A,골목상권,1000411,연서로5길,CS300002,편의점,0,3,0,0,0,0,3
2016,1,D,발달상권,1001207,서울 중구 신당역_2,CS300002,편의점,2,7,0,0,0,0,5
2016,1,A,골목상권,1000034,동호로10길,CS300002,편의점,0,5,0,0,0,0,5
2016,1,A,골목상권,1000065,원효로19길,CS300002,편의점,1,3,33,1,33,1,2
2016,1,A,골목상권,1000399,연서로11길,CS300002,편의점,0,3,33,1,0,0,3
2016,1,A,골목상권,1000230,동일로112길,CS300002,편의점,0,6,0,0,0,0,6
2016,1,A,골목상권,1000184,사가정로13길,CS300002,편의점,0,2,0,0,0,0,2
2016,1,A,골목상권,1000233,동일로139가길,CS300002,편의점,0,2,0,0,0,0,2
2016,1,A,골목상권,1000578,공항대로59다길,CS300002,편의점,0,2,0,0,0,0,2
2016,1,A,골목상권,1000963,오금로11길,CS300002,편의점,0,4,0,0,0,0,4
2016,1,A,골목상권,1000742,동작대로35길,CS300002,편의점,0,3,0,0,0,0,3
2016,1,D,발달상권,1001219,서울 종로구 동대문역_1,CS300002,편의점,1,3,0,0,0,0,2
2016,1,A,골목상권,1000894,논현로106길,CS300002,편의점,3,10,0,0,0,0,7
2016,1,D,발달상권,1001037,양재역,CS300002,편의점,2,9,0,0,0,0,7
2016,1,A,골목상권,1000165,천호대로109길,CS300002,편의점,1,6,0,0,0,0,5
2016,1,D,발달상권,1001253,서울 은평구 연신내역_1,CS300002,편의점,0,2,0,0,0,0,2
2016,1,A,골목상권,1000508,곰달래로10길,CS300002,편의점,0,3,0,0,0,0,3
2016,1,A,골목상권,1000382,상계로12길,CS300002,편의점,1,4,0,0,0,0,3
2016,1,A,골목상권,1000319,덕릉로41길,CS300002,편의점,0,3,0,0,0,0,3
2016,1,A,골목상권,1000297,정릉로26길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000220,휘경로2길,CS300002,편의점,1,5,0,0,0,0,4
2016,1,A,골목상권,1000253,사가정로42길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,D,발달상권,1001036,문정역,CS300002,편의점,1,3,0,0,0,0,2
2016,1,A,골목상권,1000942,마천로51길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,R,전통시장,1001460,관악신사시장,CS300002,편의점,1,2,0,0,0,0,1
2016,1,A,골목상권,1000848,남부순환로317길,CS300002,편의점,0,5,0,0,0,0,5
2016,1,A,골목상권,1000861,반포대로9길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000968,고덕로10길,CS300002,편의점,1,2,0,0,0,0,1
2016,1,D,발달상권,1001043,동작구 총신대입구역_2,CS300002,편의점,0,4,0,0,0,0,4
2016,1,A,골목상권,1001000,진황도로47길,CS300002,편의점,0,2,0,0,0,0,2
2016,1,A,골목상권,1000975,동남로82길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,D,발달상권,1001128,청담사거리_1,CS300002,편의점,0,3,33,1,0,0,3
2016,1,A,골목상권,1000785,관천로22길,CS300002,편의점,0,4,0,0,25,1,4
2016,1,A,골목상권,1000368,도봉산길,CS300002,편의점,0,3,0,0,0,0,3
2016,1,A,골목상권,1000341,오패산로52길,CS300002,편의점,1,2,0,0,0,0,1
2016,1,A,골목상권,1000091,둘레9길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000313,화랑로32길,CS300002,편의점,0,5,0,0,0,0,5
2016,1,A,골목상권,1000293,인촌로5길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000265,돌곶이로28길,CS300002,편의점,0,3,0,0,33,1,3
2016,1,A,골목상권,1000286,오패산로19길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000269,동소문로15길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000296,장위로50길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,R,전통시장,1001341,길음시장,CS300002,편의점,0,0,0,0,0,0,0
2016,1,R,전통시장,1001267,종로신진시장,CS300002,편의점,2,2,0,0,0,0,0
2016,1,A,골목상권,1000124,청계천로10나길,CS300002,편의점,0,2,0,0,0,0,2
2016,1,A,골목상권,1000094,마장로39길,CS300002,편의점,0,2,0,0,0,0,2
2016,1,A,골목상권,1000673,시흥대로141길,CS300002,편의점,0,2,0,0,0,0,2
2016,1,A,골목상권,1000188,서울시립대로29길,CS300002,편의점,0,4,0,0,0,0,4
2016,1,A,골목상권,1000221,휘경로3길,CS300002,편의점,1,4,0,0,0,0,3
2016,1,A,골목상권,1000214,한천로14길,CS300002,편의점,2,5,0,0,0,0,3
2016,1,A,골목상권,1000240,망우로73길,CS300002,편의점,0,2,0,0,0,0,2
2016,1,A,골목상권,1000236,동일로149길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000194,이문로42길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000210,천호대로17길,CS300002,편의점,0,2,0,0,0,0,2
2016,1,R,전통시장,1001313,청량리수산시장,CS300002,편의점,0,0,0,0,0,0,0
2016,1,D,발달상권,1001222,동묘앞역,CS300002,편의점,0,1,0,0,0,0,1
2016,1,D,발달상권,1001188,장충동 족발거리,CS300002,편의점,0,2,0,0,0,0,2
2016,1,A,골목상권,1000028,난계로11길,CS300002,편의점,0,4,0,0,0,0,4
2016,1,D,발달상권,1001201,서울 중구 신당역_1,CS300002,편의점,0,3,0,0,0,0,3
2016,1,D,발달상권,1001176,서울 중구 약수역_1,CS300002,편의점,1,1,0,0,0,0,0
2016,1,A,골목상권,1000481,성미산로11길,CS300002,편의점,1,5,0,0,0,0,4
2016,1,A,골목상권,1000528,목동중앙북로8길,CS300002,편의점,0,0,0,0,0,0,0
2016,1,A,골목상권,1000655,가산로5길,CS300002,편의점,0,5,0,0,0,0,5
2016,1,A,골목상권,1000425,증산로21길,CS300002,편의점,0,3,0,0,0,0,3
2016,1,R,전통시장,1001378,아현가구거리상점가,CS300002,편의점,1,1,0,0,0,0,0
2016,1,A,골목상권,1000629,구로동로41길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,D,발달상권,1001183,서울 마포구 홍대입구역_2,CS300002,편의점,0,2,0,0,0,0,2
2016,1,A,골목상권,1000916,봉은사로68길,CS300002,편의점,0,2,0,0,0,0,2
2016,1,R,전통시장,1001455,봉일시장,CS300002,편의점,0,0,0,0,0,0,0
2016,1,A,골목상권,1000682,시흥대로94길,CS300002,편의점,0,2,0,0,0,0,2
2016,1,A,골목상권,1000663,독산로64길,CS300002,편의점,0,1,0,0,0,0,1
2016,1,A,골목상권,1000668,범안로11길,CS300002,편의점,0,3,0,0,0,0,3
2016,1,D,발달상권,1001049,개봉동 현대아파트 인근,CS300002,편의점,1,3,0,0,0,0,2
2016,1,A,골목상권,1000694,대림로31길,CS300002,편의점,1,2,0,0,0,0,1
2016,1,A,골목상권,1000517,남부순환로88길,CS300002,편의점,0,1,0,0,0,0,1
