기준년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,술집점포수,유사업종점포수,개업율,개업점포수,폐업률,폐업점포수,프랜차이즈점포수
2015,1,A,골목상권,1000718,신길로60길,CS100009,호프-간이주점,4,5,0,0,40,2,1
2015,1,A,골목상권,1000799,남부순환로234길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2015,1,A,골목상권,1000062,우사단로10길,CS100009,호프-간이주점,7,7,14,1,29,2,0
2015,1,A,골목상권,1000264,돌곶이로27길,CS100009,호프-간이주점,15,16,19,3,0,0,1
2015,1,A,골목상권,1000246,면목로55길,CS100009,호프-간이주점,9,9,0,0,22,2,0
2015,1,A,골목상권,1000524,목동중앙로13나길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000625,공원로6가길,CS100009,호프-간이주점,9,10,0,0,0,0,1
2015,1,A,골목상권,1000951,백제고분로45길,CS100009,호프-간이주점,14,16,0,0,0,0,2
2015,1,A,골목상권,1000339,수유로12길,CS100009,호프-간이주점,23,23,4,1,4,1,0
2015,1,A,골목상권,1000777,장승배기로27길,CS100009,호프-간이주점,8,9,0,0,0,0,1
2015,1,A,골목상권,1000561,강서로47길,CS100009,호프-간이주점,2,3,67,2,0,0,1
2015,1,A,골목상권,1000936,학동로38길,CS100009,호프-간이주점,1,1,0,0,200,2,0
2015,1,D,발달상권,1001052,뱅뱅사거리_2,CS100009,호프-간이주점,11,12,0,0,8,1,1
2015,1,A,골목상권,1000963,오금로11길,CS100009,호프-간이주점,17,21,5,1,0,0,4
2015,1,A,골목상권,1000230,동일로112길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2015,1,A,골목상권,1000573,곰달래로60길,CS100009,호프-간이주점,23,28,0,0,25,7,5
2015,1,A,골목상권,1000153,아차산로55길,CS100009,호프-간이주점,4,10,0,0,10,1,6
2015,1,A,골목상권,1000273,보국문로16길,CS100009,호프-간이주점,9,10,0,0,0,0,1
2015,1,A,골목상권,1000123,장터길,CS100009,호프-간이주점,19,20,0,0,0,0,1
2015,1,A,골목상권,1000290,인촌로1길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2015,1,A,골목상권,1000904,도곡로37길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2015,1,A,골목상권,1000242,면목로33길,CS100009,호프-간이주점,7,8,0,0,0,0,1
2015,1,A,골목상권,1000545,중앙로45길,CS100009,호프-간이주점,11,11,9,1,9,1,0
2015,1,A,골목상권,1000128,광나루로24길,CS100009,호프-간이주점,11,11,0,0,0,0,0
2015,1,R,전통시장,1001474,도곡시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,R,전통시장,1001301,중곡제일시장,CS100009,호프-간이주점,7,7,0,0,0,0,0
2015,1,A,골목상권,1000537,오목로30길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2015,1,A,골목상권,1000122,용답중앙길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,A,골목상권,1000142,동일로18길,CS100009,호프-간이주점,12,12,17,2,0,0,0
2015,1,A,골목상권,1000353,노해로63다길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000168,경희대로3길,CS100009,호프-간이주점,16,18,0,0,6,1,2
2015,1,A,골목상권,1000132,광나루로52길,CS100009,호프-간이주점,2,4,0,0,0,0,2
2015,1,A,골목상권,1000260,중랑천로10길,CS100009,호프-간이주점,15,18,0,0,11,2,3
2015,1,A,골목상권,1000296,장위로50길,CS100009,호프-간이주점,10,10,0,0,0,0,0
2015,1,A,골목상권,1000371,방학로5길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000028,난계로11길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2015,1,R,전통시장,1001333,중화제일시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000236,동일로149길,CS100009,호프-간이주점,5,5,0,0,20,1,0
2015,1,A,골목상권,1000697,대림로7길,CS100009,호프-간이주점,5,6,0,0,0,0,1
2015,1,A,골목상권,1000245,면목로49길,CS100009,호프-간이주점,14,16,0,0,6,1,2
2015,1,A,골목상권,1000979,상암로4길,CS100009,호프-간이주점,12,13,0,0,0,0,1
2015,1,A,골목상권,1000993,올림픽로48길,CS100009,호프-간이주점,9,12,0,0,8,1,3
2015,1,A,골목상권,1000933,일원로3길,CS100009,호프-간이주점,7,8,0,0,0,0,1
2015,1,A,골목상권,1000145,뚝섬로24길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2015,1,A,골목상권,1000580,공항대로8길,CS100009,호프-간이주점,8,9,0,0,0,0,1
2015,1,A,골목상권,1000998,올림픽로98길,CS100009,호프-간이주점,12,12,0,0,0,0,0
2015,1,A,골목상권,1000158,자양로11길,CS100009,호프-간이주점,10,11,9,1,9,1,1
2015,1,D,발달상권,1001204,서울 중구 을지로3가역_1,CS100009,호프-간이주점,30,31,0,0,3,1,1
2015,1,D,발달상권,1001043,동작구 총신대입구역_2,CS100009,호프-간이주점,3,4,0,0,0,0,1
2015,1,A,골목상권,1000671,시흥대로120길,CS100009,호프-간이주점,24,29,3,1,7,2,5
2015,1,D,발달상권,1001188,장충동 족발거리,CS100009,호프-간이주점,10,10,0,0,10,1,0
2015,1,A,골목상권,1000176,답십리로68길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2015,1,A,골목상권,1000157,용마산로3길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000205,전농로4길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,D,발달상권,1001171,서울 마포구 공덕역_2,CS100009,호프-간이주점,5,5,0,0,0,0,0
2015,1,A,골목상권,1000932,영동대로65길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,D,발달상권,1001108,학동역,CS100009,호프-간이주점,3,5,0,0,0,0,2
2015,1,A,골목상권,1000924,선릉로121길,CS100009,호프-간이주점,1,1,0,0,100,1,0
2015,1,A,골목상권,1000886,강남대로118길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2015,1,D,발달상권,1001106,서울 강남구 학동역_2,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,R,전통시장,1001470,강남시장_강남,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,D,발달상권,1001128,청담사거리_1,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000909,도산대로50길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000077,한강대로104길,CS100009,호프-간이주점,9,10,10,1,10,1,1
2015,1,A,골목상권,1000363,도봉로152가길,CS100009,호프-간이주점,14,14,14,2,7,1,0
2015,1,A,골목상권,1000341,오패산로52길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000824,양녕로6길,CS100009,호프-간이주점,5,5,0,0,40,2,0
2015,1,A,골목상권,1000370,방학로15길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,D,발달상권,1001211,동대문시장_1,CS100009,호프-간이주점,6,12,0,0,0,0,6
2015,1,A,골목상권,1000723,여의대방로39길,CS100009,호프-간이주점,8,8,0,0,0,0,0
2015,1,R,전통시장,1001338,돈암제일시장,CS100009,호프-간이주점,5,5,0,0,0,0,0
2015,1,D,발달상권,1001246,미아사거리_1,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000300,종암로16길,CS100009,호프-간이주점,2,2,0,0,50,1,0
2015,1,R,전통시장,1001342,밤나무골시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000263,돌곶이로22길,CS100009,호프-간이주점,3,4,0,0,0,0,1
2015,1,A,골목상권,1000285,안암로5길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000280,삼선교로16가길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000696,대림로44길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,A,골목상권,1000454,통일로37길,CS100009,호프-간이주점,12,13,0,0,0,0,1
2015,1,A,골목상권,1000164,자양번영로3길,CS100009,호프-간이주점,2,2,0,0,50,1,0
2015,1,A,골목상권,1000428,증산서길,CS100009,호프-간이주점,10,11,9,1,9,1,1
2015,1,R,전통시장,1001309,조양시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,R,전통시장,1001304,자양골목시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,R,전통시장,1001295,행당시장,CS100009,호프-간이주점,7,10,0,0,0,0,3
2015,1,D,발달상권,1001190,장한평역,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,R,전통시장,1001310,구의시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000710,선유로55길,CS100009,호프-간이주점,5,6,0,0,0,0,1
2015,1,D,발달상권,1001152,서울 광진구 강변역,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000195,장한로14길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2015,1,A,골목상권,1000064,우사단로4길,CS100009,호프-간이주점,7,8,0,0,0,0,1
2015,1,A,골목상권,1000061,신흥로20길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,A,골목상권,1000443,수색로8길,CS100009,호프-간이주점,4,4,50,2,0,0,0
2015,1,A,골목상권,1000060,소월로20길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2015,1,A,골목상권,1000217,한천로46길,CS100009,호프-간이주점,2,5,0,0,0,0,3
2015,1,R,전통시장,1001312,용두시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,R,전통시장,1001313,청량리수산시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000643,디지털로32가길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000451,충정로4길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2015,1,R,전통시장,1001380,포방터시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,R,전통시장,1001381,모래내시장,CS100009,호프-간이주점,4,4,0,0,0,0,0
2015,1,D,발달상권,1001215,서울 종로구 광화문역_1,CS100009,호프-간이주점,4,4,0,0,0,0,0
2015,1,D,발달상권,1001170,공덕역,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,A,골목상권,1000540,은행정로5길,CS100009,호프-간이주점,18,19,0,0,0,0,1
2015,1,R,전통시장,1001415,방신전통시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,R,전통시장,1001397,신영시장,CS100009,호프-간이주점,3,3,0,0,33,1,0
2015,1,A,골목상권,1000746,만양로8길,CS100009,호프-간이주점,3,3,33,1,33,1,0
2015,1,A,골목상권,1000522,목동로9길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2015,1,A,골목상권,1000426,증산로5길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000465,독막로8길,CS100009,호프-간이주점,6,7,14,1,0,0,1
2015,1,A,골목상권,1000684,경인로77길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2015,1,D,발달상권,1001064,대림역_1,CS100009,호프-간이주점,4,4,0,0,25,1,0
2015,1,A,골목상권,1000213,천호대로97길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000610,개봉로17길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2015,1,A,골목상권,1000822,신사로20길,CS100009,호프-간이주점,2,2,50,1,50,1,0
2015,1,A,골목상권,1000798,남부순환로172길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2015,1,A,골목상권,1000669,범안로17길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,R,전통시장,1001464,삼성동시장,CS100009,호프-간이주점,0,1,0,0,0,0,1
2015,1,D,발달상권,1001059,교대역_3,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000409,연서로3길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000601,초록마을로8길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,R,전통시장,1001400,신월3동골목시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000512,남부순환로33길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,A,골목상권,1000068,원효로89길,CS100009,호프-간이주점,6,7,0,0,14,1,1
2015,1,D,발달상권,1001122,여의도 시범아파트앞,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000879,청두곶길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000811,봉천로13길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000404,연서로27길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000652,중앙로15길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000617,경인로15길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,A,골목상권,1000412,은평로10길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2015,1,A,골목상권,1000446,응암로1길,CS100009,호프-간이주점,8,8,0,0,0,0,0
2015,1,R,전통시장,1001390,망원시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000474,만리재옛길,CS100009,호프-간이주점,10,10,0,0,0,0,0
2015,1,A,골목상권,1000594,양천로26길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000466,동교로17길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000576,공항대로55길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000759,상도로47길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,R,전통시장,1001290,이촌종합시장,CS100009,호프-간이주점,5,7,14,1,0,0,2
2015,1,D,발달상권,1001116,영등포역_1,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000063,우사단로14길,CS100009,호프-간이주점,3,4,25,1,0,0,1
2015,1,A,골목상권,1000493,양화진길,CS100009,호프-간이주점,2,3,0,0,0,0,1
2015,1,A,골목상권,1000485,성지3길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,D,발달상권,1001032,서울 관악구 신림역_2,CS100009,호프-간이주점,10,10,0,0,10,1,0
2015,1,D,발달상권,1001179,강서구청,CS100009,호프-간이주점,98,115,10,11,10,12,17
2015,1,D,발달상권,1001182,홍익대학교 주변,CS100009,호프-간이주점,434,482,3,16,7,35,48
2015,1,A,골목상권,1000863,방배로35길,CS100009,호프-간이주점,12,14,7,1,14,2,2
2015,1,A,골목상권,1000184,사가정로13길,CS100009,호프-간이주점,6,6,17,1,0,0,0
2015,1,D,발달상권,1001111,서울 강남구 강남구청역_1,CS100009,호프-간이주점,15,16,6,1,6,1,1
2015,1,A,골목상권,1000449,증가로23나길,CS100009,호프-간이주점,22,24,4,1,0,0,2
2015,1,A,골목상권,1000292,인촌로24길,CS100009,호프-간이주점,49,58,2,1,2,1,9
2015,1,D,발달상권,1001156,서울 강동구 길동역,CS100009,호프-간이주점,57,72,4,3,6,4,15
2015,1,D,발달상권,1001087,서울 강남구 선릉역_2,CS100009,호프-간이주점,39,50,6,3,4,2,11
2015,1,A,골목상권,1000483,성미산로32길,CS100009,호프-간이주점,5,5,20,1,20,1,0
2015,1,A,골목상권,1000477,매봉산로2길,CS100009,호프-간이주점,28,33,9,3,6,2,5
2015,1,A,골목상권,1000469,동교로27길,CS100009,호프-간이주점,8,10,0,0,0,0,2
2015,1,A,골목상권,1000418,응암로13길,CS100009,호프-간이주점,38,42,0,0,0,0,4
2015,1,D,발달상권,1001228,서울 종로구 종로5가역_3,CS100009,호프-간이주점,15,19,0,0,0,0,4
2015,1,A,골목상권,1000900,논현로26길,CS100009,호프-간이주점,7,7,0,0,14,1,0
2015,1,A,골목상권,1000768,신대방길,CS100009,호프-간이주점,16,16,0,0,0,0,0
2015,1,A,골목상권,1000092,뚝섬로5길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000650,오류로8길,CS100009,호프-간이주점,10,10,0,0,0,0,0
2015,1,A,골목상권,1000480,백범로16길,CS100009,호프-간이주점,14,14,0,0,0,0,0
2015,1,A,골목상권,1000858,방배천로4안길,CS100009,호프-간이주점,8,8,0,0,13,1,0
2015,1,A,골목상권,1000193,왕산로43길,CS100009,호프-간이주점,4,4,25,1,25,1,0
2015,1,D,발달상권,1001195,왕십리역_2,CS100009,호프-간이주점,18,21,0,0,0,0,3
2015,1,A,골목상권,1000619,경인로35길,CS100009,호프-간이주점,21,22,5,1,14,3,1
2015,1,D,발달상권,1001071,서울 강남구 한티역,CS100009,호프-간이주점,16,20,0,0,10,2,4
2015,1,A,골목상권,1000621,고척로21나길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2015,1,A,골목상권,1000249,봉우재로33길,CS100009,호프-간이주점,21,24,0,0,0,0,3
2015,1,A,골목상권,1000372,방학로6가길,CS100009,호프-간이주점,12,12,8,1,8,1,0
2015,1,A,골목상권,1000441,세무서2길,CS100009,호프-간이주점,18,21,10,2,10,2,3
2015,1,R,전통시장,1001479,석촌시장,CS100009,호프-간이주점,8,8,0,0,13,1,0
2015,1,A,골목상권,1000629,구로동로41길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,R,전통시장,1001349,방천골목시장,CS100009,호프-간이주점,31,34,6,2,15,5,3
2015,1,A,골목상권,1000800,남부순환로248길,CS100009,호프-간이주점,6,7,0,0,14,1,1
2015,1,R,전통시장,1001275,인현시장,CS100009,호프-간이주점,8,9,0,0,11,1,1
2015,1,D,발달상권,1001081,서울 강남구 역삼역_2,CS100009,호프-간이주점,41,46,2,1,4,2,5
2015,1,A,골목상권,1000967,강동대로53길,CS100009,호프-간이주점,20,25,0,0,4,1,5
2015,1,D,발달상권,1001158,당산역_2,CS100009,호프-간이주점,15,19,0,0,0,0,4
2015,1,A,골목상권,1000829,조원로10길,CS100009,호프-간이주점,10,11,9,1,9,1,1
2015,1,A,골목상권,1000237,동일로157길,CS100009,호프-간이주점,20,23,0,0,9,2,3
2015,1,A,골목상권,1000140,능동로3길,CS100009,호프-간이주점,6,7,14,1,14,1,1
2015,1,D,발달상권,1001068,은마아파트입구사거리_2,CS100009,호프-간이주점,4,4,0,0,0,0,0
2015,1,A,골목상권,1000942,마천로51길,CS100009,호프-간이주점,15,16,0,0,0,0,1
2015,1,A,골목상권,1000934,일원로9길,CS100009,호프-간이주점,19,26,4,1,8,2,7
2015,1,R,전통시장,1001267,종로신진시장,CS100009,호프-간이주점,14,14,7,1,0,0,0
2015,1,A,골목상권,1000630,구로동로42길,CS100009,호프-간이주점,17,17,6,1,6,1,0
2015,1,A,골목상권,1000131,광나루로40길,CS100009,호프-간이주점,14,14,7,1,7,1,0
2015,1,R,전통시장,1001406,신정3동골목시장,CS100009,호프-간이주점,20,22,5,1,5,1,2
2015,1,D,발달상권,1001240,혜화역 대학로_1,CS100009,호프-간이주점,23,28,4,1,4,1,5
2015,1,A,골목상권,1000663,독산로64길,CS100009,호프-간이주점,2,4,0,0,0,0,2
2015,1,A,골목상권,1000586,등촌로51길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2015,1,D,발달상권,1001062,서울 강남구 강남역_1,CS100009,호프-간이주점,12,14,7,1,0,0,2
2015,1,D,발달상권,1001133,청담사거리_3,CS100009,호프-간이주점,6,9,0,0,0,0,3
2015,1,A,골목상권,1000838,호암로20길,CS100009,호프-간이주점,4,6,17,1,0,0,2
2015,1,A,골목상권,1000247,면목로56길,CS100009,호프-간이주점,14,14,14,2,0,0,0
2015,1,R,전통시장,1001469,양재시장,CS100009,호프-간이주점,7,8,0,0,0,0,1
2015,1,A,골목상권,1000347,한천로124나길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,A,골목상권,1000490,신촌로30길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2015,1,R,전통시장,1001316,서울약령시장,CS100009,호프-간이주점,5,5,0,0,0,0,0
2015,1,A,골목상권,1000492,양화로1길,CS100009,호프-간이주점,21,23,9,2,0,0,2
2015,1,A,골목상권,1000169,경희대로4길,CS100009,호프-간이주점,13,15,0,0,0,0,2
2015,1,A,골목상권,1000430,진흥로1길,CS100009,호프-간이주점,7,8,13,1,0,0,1
2015,1,R,전통시장,1001350,숭인시장,CS100009,호프-간이주점,9,10,0,0,10,1,1
2015,1,A,골목상권,1000172,답십리로56길,CS100009,호프-간이주점,8,9,0,0,22,2,1
2015,1,A,골목상권,1000152,아차산로51길,CS100009,호프-간이주점,10,11,0,0,9,1,1
2015,1,D,발달상권,1001094,선정릉역_1,CS100009,호프-간이주점,1,1,0,0,100,1,0
2015,1,A,골목상권,1000482,성미산로1길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,A,골목상권,1000764,서달로15길,CS100009,호프-간이주점,19,21,0,0,0,0,2
2015,1,A,골목상권,1000007,북촌로5길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,D,발달상권,1001125,학동사거리_2,CS100009,호프-간이주점,9,9,0,0,0,0,0
2015,1,A,골목상권,1000855,동광로39길,CS100009,호프-간이주점,5,7,0,0,14,1,2
2015,1,R,전통시장,1001377,영천시장,CS100009,호프-간이주점,4,4,0,0,0,0,0
2015,1,A,골목상권,1000923,삼성로75길,CS100009,호프-간이주점,5,5,0,0,20,1,0
2015,1,D,발달상권,1001065,은마아파트입구사거리_1,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000018,종로58가길,CS100009,호프-간이주점,5,5,0,0,20,1,0
2015,1,A,골목상권,1000378,공릉로58길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,A,골목상권,1000309,화랑로13길,CS100009,호프-간이주점,3,4,0,0,0,0,1
2015,1,R,전통시장,1001364,방학동도깨비시장,CS100009,호프-간이주점,5,5,20,1,20,1,0
2015,1,A,골목상권,1000178,답십리로72길,CS100009,호프-간이주점,6,7,0,0,14,1,1
2015,1,A,골목상권,1000261,길음로7길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2015,1,A,골목상권,1000308,한천로76길,CS100009,호프-간이주점,12,18,0,0,17,3,6
2015,1,A,골목상권,1000359,도봉로109길,CS100009,호프-간이주점,3,6,0,0,0,0,3
2015,1,A,골목상권,1000227,답십리로75길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,R,전통시장,1001294,마장축산물시장,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,A,골목상권,1000215,한천로33길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000038,동호로8길,CS100009,호프-간이주점,7,7,0,0,14,1,0
2015,1,A,골목상권,1000356,도당로13바길,CS100009,호프-간이주점,8,8,13,1,13,1,0
2015,1,D,발달상권,1001083,서울 송파구 석촌역_2,CS100009,호프-간이주점,5,5,0,0,0,0,0
2015,1,A,골목상권,1000931,영동대로112길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2015,1,A,골목상권,1000105,서울숲2길,CS100009,호프-간이주점,1,2,0,0,0,0,1
2015,1,A,골목상권,1000828,장군봉2길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2015,1,R,전통시장,1001448,흑석시장,CS100009,호프-간이주점,8,10,10,1,20,2,2
2015,1,A,골목상권,1000679,시흥대로63길,CS100009,호프-간이주점,7,10,0,0,10,1,3
2015,1,D,발달상권,1001226,서울 종로구 종로5가역_2,CS100009,호프-간이주점,13,13,0,0,0,0,0
2015,1,A,골목상권,1000375,우이천로32길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,A,골목상권,1000969,고덕로25길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,R,전통시장,1001484,양지골목시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000783,관악로30길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2015,1,A,골목상권,1000070,이태원로27길,CS100009,호프-간이주점,14,15,7,1,0,0,1
2015,1,A,골목상권,1000390,갈현로1길,CS100009,호프-간이주점,10,10,0,0,0,0,0
2015,1,A,골목상권,1000937,학동로56길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,R,전통시장,1001472,논현종합시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000519,목동동로12길,CS100009,호프-간이주점,9,9,0,0,0,0,0
2015,1,A,골목상권,1000160,자양로26길,CS100009,호프-간이주점,2,2,0,0,50,1,0
2015,1,A,골목상권,1000328,삼양로20길,CS100009,호프-간이주점,6,7,14,1,0,0,1
2015,1,A,골목상권,1000365,도봉로169나길,CS100009,호프-간이주점,6,7,0,0,0,0,1
2015,1,A,골목상권,1000325,도봉로8길,CS100009,호프-간이주점,6,7,0,0,0,0,1
2015,1,A,골목상권,1000340,오패산로30길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,R,전통시장,1001357,장미원골목시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000191,왕산로32길,CS100009,호프-간이주점,12,12,0,0,0,0,0
2015,1,A,골목상권,1000326,도봉로99길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,D,발달상권,1001220,서울 종로구 동대문역_2,CS100009,호프-간이주점,9,12,0,0,25,3,3
2015,1,A,골목상권,1000286,오패산로19길,CS100009,호프-간이주점,2,2,0,0,50,1,0
2015,1,A,골목상권,1000731,영등포로84길,CS100009,호프-간이주점,10,10,20,2,10,1,0
2015,1,A,골목상권,1000302,종암로21길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2015,1,A,골목상권,1000275,보문로26길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000033,다산로39길,CS100009,호프-간이주점,17,17,0,0,6,1,0
2015,1,R,전통시장,1001345,새석관시장,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,A,골목상권,1000282,성북로8길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000395,서오릉로21길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,D,발달상권,1001222,동묘앞역,CS100009,호프-간이주점,5,5,0,0,0,0,0
2015,1,A,골목상권,1000818,신림로38길,CS100009,호프-간이주점,10,10,0,0,0,0,0
2015,1,R,전통시장,1001320,전농로터리시장,CS100009,호프-간이주점,3,3,0,0,0,0,0
2015,1,D,발달상권,1001177,서울 중구 약수역_2,CS100009,호프-간이주점,3,5,0,0,0,0,2
2015,1,R,전통시장,1001308,영동교골목시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000130,광나루로37길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2015,1,A,골목상권,1000111,송정12라길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000212,천호대로77길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000149,뚝섬로64길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000240,망우로73길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2015,1,R,전통시장,1001413,까치산시장,CS100009,호프-간이주점,4,4,0,0,0,0,0
2015,1,R,전통시장,1001321,답십리현대시장,CS100009,호프-간이주점,1,1,100,1,0,0,0
2015,1,A,골목상권,1000461,도화4길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2015,1,A,골목상권,1000406,연서로29길,CS100009,호프-간이주점,8,9,0,0,0,0,1
2015,1,A,골목상권,1000788,낙성대역길,CS100009,호프-간이주점,5,5,0,0,0,0,0
